0;1;2;3;4;5;6;7;8;9;10;Date
;     RR Data;            ;FFT spectrum;            ; AR Spectrum;            ;            ;            ;            ;;
;        Time; RR interval;   Frequency;         PSD;   Frequency;         PSD;   VLF comp.;    LF comp.;    HF comp.;;
;         (s);         (s);        (Hz);(ms^2/Hz);        (Hz);(ms^2/Hz);(ms^2/Hz);(ms^2/Hz);(ms^2/Hz);;
;107.033;0.789;0.343;12762.6756;0.343;98629.3842;            ;            ;            ;;
;107.897;0.864;0.347;5108.4121;0.347;93627.4014;            ;            ;            ;;
;108.739;0.842;0.350;3218.5966;0.350;88818.7990;            ;            ;            ;;
;110.030;1.291;0.353;7434.4807;0.353;84221.0468;            ;            ;            ;;
;111.200;1.170;0.357;22889.9478;0.357;79843.9328;            ;            ;            ;;
;112.346;1.146;0.360;20053.9329;0.360;75691.0523;            ;            ;            ;;
;113.541;1.195;0.363;6600.8393;0.363;71761.1676;            ;            ;            ;;
;114.589;1.048;0.367;18880.8146;0.367;68049.3991;            ;            ;            ;;
;115.693;1.104;0.370;44721.9480;0.370;64548.2342;            ;            ;            ;;
;116.776;1.083;0.373;40716.7943;0.373;61248.3581;            ;            ;            ;;
;117.934;1.158;0.377;11418.9631;0.377;58139.3217;            ;            ;            ;;
;119.046;1.112;0.380;5953.4237;0.380;55210.0659;            ;            ;            ;;
;120.142;1.096;0.383;22544.0706;0.383;52449.3240;            ;            ;            ;;
;121.233;1.091;0.387;19366.6192;0.387;49845.9231;            ;            ;            ;;
;122.376;1.143;0.390;4486.4985;0.390;47389.0031;            ;            ;            ;;
;123.433;1.057;0.393;1865.8716;0.393;45068.1706;            ;            ;            ;;
;124.406;0.973;0.397;2673.3723;0.397;42873.6005;            ;            ;            ;;
;125.236;0.830;0.400;1426.7508;0.400;40796.0979;            ;            ;            ;;
;126.094;0.858;0.403;4997.0098;0.403;38827.1296;            ;            ;            ;;
;127.409;1.315;0.407;11379.0406;0.407;36958.8316;            ;            ;            ;;
;128.537;1.128;0.410;12588.8453;0.410;35183.9999;            ;            ;            ;;
;129.673;1.136;0.413;8091.4250;0.413;33496.0686;            ;            ;            ;;
;130.935;1.262;0.417;3864.7483;0.417;31889.0789;            ;            ;            ;;
;131.743;0.808;0.420;3071.0232;0.420;30357.6422;            ;            ;            ;;
;132.534;0.791;0.423;7392.7590;0.423;28896.8989;            ;            ;            ;;
;133.810;1.276;0.427;13486.6773;0.427;27502.4757;            ;            ;            ;;
;134.789;0.979;0.430;12428.2260;0.430;26170.4418;            ;            ;            ;;
;135.589;0.800;0.433;5937.0204;0.433;24897.2653;            ;            ;            ;;
;136.874;1.285;0.437;1044.0684;0.437;23679.7712;            ;            ;            ;;
;137.747;0.873;0.440;501.0075;0.440;22515.1011;            ;            ;            ;;
;138.518;0.771;0.443;5252.2987;0.443;21400.6751;            ;            ;            ;;
;139.397;0.879;0.447;8523.6289;0.447;20334.1567;            ;            ;            ;;
;140.658;1.261;0.450;5761.4829;0.450;19313.4207;            ;            ;            ;;
;141.504;0.846;0.453;1674.4971;0.453;18336.5241;            ;            ;            ;;
;142.335;0.831;0.457;17.3209;0.457;17401.6802;            ;            ;            ;;
;143.628;1.293;0.460;2917.6413;0.460;16507.2358;            ;            ;            ;;
;144.658;1.030;0.463;9807.9718;0.463;15651.6516;            ;            ;            ;;
;145.744;1.086;0.467;14881.9828;0.467;14833.4850;            ;            ;            ;;
;146.898;1.154;0.470;12704.6020;0.470;14051.3763;            ;            ;            ;;
;147.782;0.884;0.473;6168.5177;0.473;13304.0361;            ;            ;            ;;
;148.707;0.925;0.477;2425.5961;0.477;12590.2361;            ;            ;            ;;
;149.959;1.252;0.480;2559.1313;0.480;11908.8005;            ;            ;            ;;
;            ;            ;0.483;4844.3040;0.483;11258.5996;            ;            ;            ;;
;            ;            ;0.487;8051.1910;0.487;10638.5445;            ;            ;            ;;
;            ;            ;0.490;8766.8960;0.490;10047.5829;            ;            ;            ;;
;            ;            ;0.493;5998.4007;0.493;9484.6954;            ;            ;            ;;
;            ;            ;0.497;3534.5388;0.497;8948.8927;            ;            ;            ;;
;            ;            ;0.500;3185.8020;0.500;8439.2130;            ;            ;            ;;
;0.769;0.769;0.000;139.5034;0.000;37343.0239;            ;            ;            ;;2024-11-18
;1.491;0.722;0.003;191.5655;0.003;74784.3420;            ;            ;            ;;2024-11-18
;2.279;0.788;0.007;191.7877;0.007;75079.9588;            ;            ;            ;;2024-11-18
;3.511;1.232;0.010;535.5131;0.010;75575.1054;            ;            ;            ;;2024-11-18
;4.305;0.794;0.013;2463.6054;0.013;76273.4731;            ;            ;            ;;2024-11-18
;5.025;0.720;0.017;11374.4369;0.017;77180.2551;            ;            ;            ;;2024-11-18
;5.796;0.771;0.020;24295.2656;0.020;78302.1683;            ;            ;            ;;2024-11-18
;7.040;1.244;0.023;22332.2125;0.023;79647.4762;            ;            ;            ;;2024-11-18
;7.851;0.811;0.027;6055.5489;0.027;81226.0094;            ;            ;            ;;2024-11-18
;8.585;0.734;0.030;4418.2082;0.030;83049.1746;            ;            ;            ;;2024-11-18
;9.339;0.754;0.033;26300.8331;0.033;85129.9466;            ;            ;            ;;2024-11-18
;10.096;0.757;0.037;38402.6805;0.037;87482.8294;            ;            ;            ;;2024-11-18
;11.552;1.456;0.040;17323.0483;0.040;90123.7714;            ;            ;            ;;2024-11-18
;12.328;0.776;0.043;3541.4875;0.043;93070.0140;            ;            ;            ;;2024-11-18
;15.092;2.764;0.047;16613.1396;0.047;96339.8461;            ;            ;            ;;2024-11-18
;15.857;0.765;0.050;9414.4749;0.050;99952.2311;            ;            ;            ;;2024-11-18
;17.907;2.050;0.053;4537.6376;0.053;103926.2635;            ;            ;            ;;2024-11-18
;18.928;1.021;0.057;47279.9408;0.057;108280.4019;            ;            ;            ;;2024-11-18
;19.763;0.835;0.060;66310.4584;0.060;113031.4194;            ;            ;            ;;2024-11-18
;20.825;1.062;0.063;37593.0599;0.063;118193.0020;            ;            ;            ;;2024-11-18
;21.899;1.074;0.067;37748.0201;0.067;123773.9262;            ;            ;            ;;2024-11-18
;22.994;1.095;0.070;47840.6590;0.070;129775.7546;            ;            ;            ;;2024-11-18
;24.057;1.063;0.073;48119.2940;0.073;136190.0113;            ;            ;            ;;2024-11-18
;25.020;0.963;0.077;70978.5831;0.077;142994.8496;            ;            ;            ;;2024-11-18
;26.020;1.000;0.080;53241.6795;0.080;150151.3069;            ;            ;            ;;2024-11-18
;28.406;2.386;0.083;7414.2478;0.083;157599.3665;            ;            ;            ;;2024-11-18
;29.535;1.129;0.087;534.5203;0.087;165254.2176;            ;            ;            ;;2024-11-18
;30.590;1.055;0.090;3934.0585;0.090;173003.3016;            ;            ;            ;;2024-11-18
;31.695;1.105;0.093;76560.8311;0.093;180704.9361;            ;            ;            ;;2024-11-18
;32.882;1.187;0.097;176644.3382;0.097;188189.4386;            ;            ;            ;;2024-11-18
;34.107;1.225;0.100;111627.5811;0.100;195263.6523;            ;            ;            ;;2024-11-18
;35.220;1.113;0.103;2512.1401;0.103;201719.5011;            ;            ;            ;;2024-11-18
;36.322;1.102;0.107;64589.6958;0.107;207346.6169;            ;            ;            ;;2024-11-18
;37.455;1.133;0.110;171037.1193;0.110;211948.2167;            ;            ;            ;;2024-11-18
;38.569;1.114;0.113;164735.7163;0.113;215358.4327;            ;            ;            ;;2024-11-18
;39.528;0.959;0.117;112257.3395;0.117;217458.5221;            ;            ;            ;;2024-11-18
;40.440;0.912;0.120;76830.3933;0.120;218189.1326;            ;            ;            ;;2024-11-18
;41.831;1.391;0.123;49386.2264;0.123;217556.2947;            ;            ;            ;;2024-11-18
;42.620;0.789;0.127;59624.8955;0.127;215629.9960;            ;            ;            ;;2024-11-18
;43.400;0.780;0.130;93878.8612;0.130;212535.7281;            ;            ;            ;;2024-11-18
;44.730;1.330;0.133;96264.9862;0.133;208440.7872;            ;            ;            ;;2024-11-18
;46.058;1.328;0.137;101775.8647;0.137;203537.9346;            ;            ;            ;;2024-11-18
;47.349;1.291;0.140;125272.9807;0.140;198029.1087;            ;            ;            ;;2024-11-18
;48.491;1.142;0.143;108806.6353;0.143;192111.3357;            ;            ;            ;;2024-11-18
;49.265;0.774;0.147;71985.6337;0.147;185966.1145;            ;            ;            ;;2024-11-18
;49.994;0.729;0.150;40975.8625;0.150;179752.6565;            ;            ;            ;;2024-11-18
;50.747;0.753;0.153;7097.7604;0.153;173604.6702;            ;            ;            ;;2024-11-18
;52.103;1.356;0.157;49037.9738;0.157;167629.9841;            ;            ;            ;;2024-11-18
;53.388;1.285;0.160;160079.2870;0.160;161912.1593;            ;            ;            ;;2024-11-18
;54.447;1.059;0.163;182320.0085;0.163;156513.3031;            ;            ;            ;;2024-11-18
;55.733;1.286;0.167;118768.2858;0.167;151477.4372;            ;            ;            ;;2024-11-18
;57.021;1.288;0.170;87227.7795;0.170;146833.9627;            ;            ;            ;;2024-11-18
;58.242;1.221;0.173;65714.7611;0.173;142600.9272;            ;            ;            ;;2024-11-18
;59.399;1.157;0.177;30368.0224;0.177;138787.9339;            ;            ;            ;;2024-11-18
;60.686;1.287;0.180;33468.6278;0.180;135398.6325;            ;            ;            ;;2024-11-18
;61.981;1.295;0.183;47898.3353;0.183;132432.7887;            ;            ;            ;;2024-11-18
;63.361;1.380;0.187;38285.9597;0.187;129887.9687;            ;            ;            ;;2024-11-18
;64.629;1.268;0.190;29387.1302;0.190;127760.8924;            ;            ;            ;;2024-11-18
;65.692;1.063;0.193;17146.5988;0.193;126048.5119;            ;            ;            ;;2024-11-18
;67.142;1.450;0.197;41607.6738;0.197;124748.8722;            ;            ;            ;;2024-11-18
;68.444;1.302;0.200;110666.2101;0.200;123861.8056;            ;            ;            ;;2024-11-18
;69.835;1.391;0.203;102994.9420;0.203;123389.5000;            ;            ;            ;;2024-11-18
;71.152;1.317;0.207;64513.4691;0.207;123336.9786;            ;            ;            ;;2024-11-18
;72.460;1.308;0.210;125018.4357;0.210;123712.5154;            ;            ;            ;;2024-11-18
;73.501;1.041;0.213;161548.5964;0.213;124528.0058;            ;            ;            ;;2024-11-18
;74.826;1.325;0.217;78354.2100;0.217;125799.2993;            ;            ;            ;;2024-11-18
;76.201;1.375;0.220;11588.8808;0.220;127546.4937;            ;            ;            ;;2024-11-18
;77.483;1.282;0.223;45771.5030;0.223;129794.1749;            ;            ;            ;;2024-11-18
;78.768;1.285;0.227;94428.0523;0.227;132571.5686;            ;            ;            ;;2024-11-18
;80.060;1.292;0.230;74491.2957;0.230;135912.5463;            ;            ;            ;;2024-11-18
;81.344;1.284;0.233;25838.4993;0.233;139855.3923;            ;            ;            ;;2024-11-18
;82.624;1.280;0.237;1925.0580;0.237;144442.1916;            ;            ;            ;;2024-11-18
;83.874;1.250;0.240;6457.8236;0.240;149717.6281;            ;            ;            ;;2024-11-18
;85.150;1.276;0.243;43271.2426;0.243;155726.8950;            ;            ;            ;;2024-11-18
;86.178;1.028;0.247;76175.8235;0.247;162512.3000;            ;            ;            ;;2024-11-18
;87.296;1.118;0.250;67314.3469;0.250;170108.0091;            ;            ;            ;;2024-11-18
;88.598;1.302;0.253;33575.1065;0.253;178532.2286;            ;            ;            ;;2024-11-18
;89.908;1.310;0.257;12411.9375;0.257;187776.0224;            ;            ;            ;;2024-11-18
;91.190;1.282;0.260;50177.2378;0.260;197788.0042;            ;            ;            ;;2024-11-18
;92.059;0.869;0.263;112036.2737;0.263;208454.5056;            ;            ;            ;;2024-11-18
;93.413;1.354;0.267;112802.3687;0.267;219575.7845;            ;            ;            ;;2024-11-18
;94.459;1.046;0.270;76008.0247;0.270;230840.7365;            ;            ;            ;;2024-11-18
;95.355;0.896;0.273;61025.9034;0.273;241805.6224;            ;            ;            ;;2024-11-18
;96.726;1.371;0.277;66230.1205;0.277;251886.2400;            ;            ;            ;;2024-11-18
;97.906;1.180;0.280;47315.2750;0.280;260376.2727;            ;            ;            ;;2024-11-18
;98.980;1.074;0.283;6348.5888;0.283;266504.2156;            ;            ;            ;;2024-11-18
;100.280;1.300;0.287;45754.9600;0.287;269533.4539;            ;            ;            ;;2024-11-18
;101.284;1.004;0.290;130268.6574;0.290;268893.1647;            ;            ;            ;;2024-11-18
;102.249;0.965;0.293;98384.3422;0.293;264306.8654;            ;            ;            ;;2024-11-18
;103.493;1.244;0.297;13627.6661;0.297;255873.4833;            ;            ;            ;;2024-11-18
;104.367;0.874;0.300;29803.3393;0.300;244065.6841;            ;            ;            ;;2024-11-18
;105.670;1.303;0.303;97425.0758;0.303;229641.6889;            ;            ;            ;;2024-11-18
;106.895;1.225;0.307;98706.9696;0.307;213502.2856;            ;            ;            ;;2024-11-18
;108.235;1.340;0.310;40306.7031;0.310;196542.2718;            ;            ;            ;;2024-11-18
;109.492;1.257;0.313;15658.0345;0.313;179537.4086;            ;            ;            ;;2024-11-18
;110.709;1.217;0.317;40637.0789;0.317;163084.5551;            ;            ;            ;;2024-11-18
;112.004;1.295;0.320;52756.4265;0.320;147590.3845;            ;            ;            ;;2024-11-18
;113.301;1.297;0.323;73982.5704;0.323;133292.4282;            ;            ;            ;;2024-11-18
;114.405;1.104;0.327;133557.7413;0.327;120295.0825;            ;            ;            ;;2024-11-18
;115.673;1.268;0.330;142335.1511;0.330;108607.8130;            ;            ;            ;;2024-11-18
;117.035;1.362;0.333;80099.2590;0.333;98178.5074;            ;            ;            ;;2024-11-18
;118.305;1.270;0.337;48021.0309;0.337;88919.3754;            ;            ;            ;;2024-11-18
;119.419;1.114;0.340;58945.8703;0.340;80725.4249;            ;            ;            ;;2024-11-18
;120.757;1.338;0.343;52744.4415;0.343;73486.7316;            ;            ;            ;;2024-11-18
;121.928;1.171;0.347;27124.2238;0.347;67096.0197;            ;            ;            ;;2024-11-18
;122.723;0.795;0.350;7530.0848;0.350;61452.9415;            ;            ;            ;;2024-11-18
;123.466;0.743;0.353;569.0496;0.353;56466.1585;            ;            ;            ;;2024-11-18
;124.282;0.816;0.357;8168.1038;0.357;52054.0341;            ;            ;            ;;2024-11-18
;125.154;0.872;0.360;36415.5278;0.360;48144.4974;            ;            ;            ;;2024-11-18
;125.961;0.807;0.363;61857.4170;0.363;44674.4493;            ;            ;            ;;2024-11-18
;127.256;1.295;0.367;49290.7242;0.367;41588.9496;            ;            ;            ;;2024-11-18
;128.467;1.211;0.370;21564.0074;0.370;38840.3267;            ;            ;            ;;2024-11-18
;129.446;0.979;0.373;9360.0800;0.373;36387.2986;            ;            ;            ;;2024-11-18
;130.384;0.938;0.377;1312.6994;0.377;34194.1467;            ;            ;            ;;2024-11-18
;131.421;1.037;0.380;5543.5107;0.380;32229.9673;            ;            ;            ;;2024-11-18
;132.645;1.224;0.383;31053.2864;0.383;30468.0058;            ;            ;            ;;2024-11-18
;133.605;0.960;0.387;43010.2633;0.387;28885.0738;            ;            ;            ;;2024-11-18
;134.515;0.910;0.390;27010.0341;0.390;27461.0430;            ;            ;            ;;2024-11-18
;135.439;0.924;0.393;11346.1236;0.393;26178.4090;            ;            ;            ;;2024-11-18
;136.546;1.107;0.397;8242.3664;0.397;25021.9157;            ;            ;            ;;2024-11-18
;137.758;1.212;0.400;5482.6153;0.400;23978.2338;            ;            ;            ;;2024-11-18
;138.997;1.239;0.403;2096.6227;0.403;23035.6847;            ;            ;            ;;2024-11-18
;140.118;1.121;0.407;5679.3790;0.407;22184.0034;            ;            ;            ;;2024-11-18
;141.341;1.223;0.410;8933.4745;0.410;21414.1348;            ;            ;            ;;2024-11-18
;142.626;1.285;0.413;7622.4706;0.413;20718.0575;            ;            ;            ;;2024-11-18
;143.830;1.204;0.417;13402.2934;0.417;20088.6311;            ;            ;            ;;2024-11-18
;145.016;1.186;0.420;22097.3574;0.420;19519.4635;            ;            ;            ;;2024-11-18
;146.205;1.189;0.423;18265.5192;0.423;19004.7933;            ;            ;            ;;2024-11-18
;147.489;1.284;0.427;7140.3025;0.427;18539.3874;            ;            ;            ;;2024-11-18
;148.691;1.202;0.430;976.9957;0.430;18118.4479;            ;            ;            ;;2024-11-18
;149.832;1.141;0.433;7.9161;0.433;17737.5300;            ;            ;            ;;2024-11-18
;            ;            ;0.437;415.1065;0.437;17392.4664;            ;            ;            ;;2024-11-18
;            ;            ;0.440;1310.1599;0.440;17079.2995;            ;            ;            ;;2024-11-18
;            ;            ;0.443;1906.2016;0.443;16794.2192;            ;            ;            ;;2024-11-18
;            ;            ;0.447;999.2983;0.447;16533.5064;            ;            ;            ;;2024-11-18
;            ;            ;0.450;967.8310;0.450;16293.4831;            ;            ;            ;;2024-11-18
;            ;            ;0.453;2236.9746;0.453;16070.4692;            ;            ;            ;;2024-11-18
;            ;            ;0.457;2674.3718;0.457;15860.7471;            ;            ;            ;;2024-11-18
;            ;            ;0.460;4616.3319;0.460;15660.5366;            ;            ;            ;;2024-11-18
;            ;            ;0.463;7353.3805;0.463;15465.9817;            ;            ;            ;;2024-11-18
;            ;            ;0.467;6051.8146;0.467;15273.1525;            ;            ;            ;;2024-11-18
;            ;            ;0.470;2003.2911;0.470;15078.0649;            ;            ;            ;;2024-11-18
;            ;            ;0.473;109.7521;0.473;14876.7203;            ;            ;            ;;2024-11-18
;            ;            ;0.477;935.2930;0.477;14665.1687;            ;            ;            ;;2024-11-18
;            ;            ;0.480;2925.2704;0.480;14439.5938;            ;            ;            ;;2024-11-18
;            ;            ;0.483;6578.4536;0.483;14196.4216;            ;            ;            ;;2024-11-18
;            ;            ;0.487;9120.7572;0.487;13932.4463;            ;            ;            ;;2024-11-18
;            ;            ;0.490;6411.4129;0.490;13644.9691;            ;            ;            ;;2024-11-18
;            ;            ;0.493;1799.8534;0.493;13331.9376;            ;            ;            ;;2024-11-18
;            ;            ;0.497;374.2382;0.497;12992.0763;            ;            ;            ;;2024-11-18
;            ;            ;0.500;903.7167;0.500;12624.9907;            ;            ;            ;;2024-11-18
;0.724;0.724;0.000;32.6177;0.000;5683.0452;            ;            ;            ;;2024-11-19
;1.450;0.726;0.003;78.7903;0.003;11379.3915;            ;            ;            ;;2024-11-19
;2.211;0.761;0.007;157.1791;0.007;11419.3817;            ;            ;            ;;2024-11-19
;3.399;1.188;0.010;553.3543;0.010;11486.3224;            ;            ;            ;;2024-11-19
;4.225;0.826;0.013;2037.8631;0.013;11580.6515;            ;            ;            ;;2024-11-19
;4.968;0.743;0.017;5024.8980;0.017;11702.9855;            ;            ;            ;;2024-11-19
;5.722;0.754;0.020;6814.5078;0.020;11854.1236;            ;            ;            ;;2024-11-19
;6.503;0.781;0.023;3582.4532;0.023;12035.0522;            ;            ;            ;;2024-11-19
;7.320;0.817;0.027;288.5929;0.027;12246.9501;            ;            ;            ;;2024-11-19
;8.067;0.747;0.030;10556.6869;0.030;12491.1942;            ;            ;            ;;2024-11-19
;8.795;0.728;0.033;35128.2470;0.033;12769.3649;            ;            ;            ;;2024-11-19
;9.538;0.743;0.037;51396.4140;0.037;13083.2520;            ;            ;            ;;2024-11-19
;10.283;0.745;0.040;43922.5642;0.040;13434.8590;            ;            ;            ;;2024-11-19
;11.015;0.732;0.043;27350.1277;0.043;13826.4053;            ;            ;            ;;2024-11-19
;11.744;0.729;0.047;19883.9127;0.047;14260.3270;            ;            ;            ;;2024-11-19
;12.468;0.724;0.050;18904.1480;0.050;14739.2724;            ;            ;            ;;2024-11-19
;13.244;0.776;0.053;13791.0617;0.053;15266.0930;            ;            ;            ;;2024-11-19
;14.432;1.188;0.057;6105.6467;0.057;15843.8265;            ;            ;            ;;2024-11-19
;15.309;0.877;0.060;3432.6654;0.060;16475.6706;            ;            ;            ;;2024-11-19
;16.080;0.771;0.063;4451.8028;0.063;17164.9443;            ;            ;            ;;2024-11-19
;16.824;0.744;0.067;5200.2087;0.067;17915.0336;            ;            ;            ;;2024-11-19
;17.618;0.794;0.070;4039.0741;0.070;18729.3187;            ;            ;            ;;2024-11-19
;18.862;1.244;0.073;4145.2868;0.073;19611.0787;            ;            ;            ;;2024-11-19
;19.707;0.845;0.077;16914.1249;0.077;20563.3706;            ;            ;            ;;2024-11-19
;20.475;0.768;0.080;43321.6102;0.080;21588.8794;            ;            ;            ;;2024-11-19
;21.458;0.983;0.083;62267.8205;0.083;22689.7378;            ;            ;            ;;2024-11-19
;22.744;1.286;0.087;56216.1283;0.087;23867.3159;            ;            ;            ;;2024-11-19
;23.566;0.822;0.090;38759.7260;0.090;25121.9832;            ;            ;            ;;2024-11-19
;24.339;0.773;0.093;39723.7595;0.093;26452.8524;            ;            ;            ;;2024-11-19
;25.618;1.279;0.097;61775.5751;0.097;27857.5154;            ;            ;            ;;2024-11-19
;26.482;0.864;0.100;76184.7484;0.100;29331.7930;            ;            ;            ;;2024-11-19
;27.255;0.773;0.103;70222.2985;0.103;30869.5233;            ;            ;            ;;2024-11-19
;28.013;0.758;0.107;63866.5965;0.107;32462.4220;            ;            ;            ;;2024-11-19
;28.735;0.722;0.110;73055.2212;0.110;34100.0494;            ;            ;            ;;2024-11-19
;29.486;0.751;0.113;90531.5908;0.113;35769.9215;            ;            ;            ;;2024-11-19
;30.739;1.253;0.117;97630.8426;0.117;37457.7944;            ;            ;            ;;2024-11-19
;31.519;0.780;0.120;82212.5161;0.120;39148.1381;            ;            ;            ;;2024-11-19
;32.256;0.737;0.123;55640.2477;0.123;40824.7981;            ;            ;            ;;2024-11-19
;33.085;0.829;0.127;38442.4292;0.127;42471.8141;            ;            ;            ;;2024-11-19
;34.286;1.201;0.130;36851.3935;0.130;44074.3431;            ;            ;            ;;2024-11-19
;35.161;0.875;0.133;42316.2548;0.133;45619.6087;            ;            ;            ;;2024-11-19
;35.929;0.768;0.137;36432.3513;0.137;47097.7890;            ;            ;            ;;2024-11-19
;36.677;0.748;0.140;14801.4702;0.140;48502.7566;            ;            ;            ;;2024-11-19
;37.521;0.844;0.143;237.4147;0.143;49832.6010;            ;            ;            ;;2024-11-19
;38.733;1.212;0.147;7150.9245;0.147;51089.8935;            ;            ;            ;;2024-11-19
;39.596;0.863;0.150;20275.3869;0.150;52281.6893;            ;            ;            ;;2024-11-19
;40.347;0.751;0.153;25347.7022;0.153;53419.2973;            ;            ;            ;;2024-11-19
;41.121;0.774;0.157;35208.0611;0.157;54517.8757;            ;            ;            ;;2024-11-19
;42.321;1.200;0.160;72732.5418;0.160;55595.9234;            ;            ;            ;;2024-11-19
;43.239;0.918;0.163;131624.0726;0.163;56674.7456;            ;            ;            ;;2024-11-19
;44.114;0.875;0.167;171763.2812;0.167;57777.9604;            ;            ;            ;;2024-11-19
;45.140;1.026;0.170;175167.3614;0.170;58931.0990;            ;            ;            ;;2024-11-19
;46.265;1.125;0.173;153716.7052;0.173;60161.3359;            ;            ;            ;;2024-11-19
;47.288;1.023;0.177;105685.2325;0.177;61497.3666;            ;            ;            ;;2024-11-19
;48.316;1.028;0.180;47435.9876;0.180;62969.4359;            ;            ;            ;;2024-11-19
;49.513;1.197;0.183;15257.9249;0.183;64609.5081;            ;            ;            ;;2024-11-19
;50.528;1.015;0.187;5543.1893;0.187;66451.5609;            ;            ;            ;;2024-11-19
;51.434;0.906;0.190;1355.2439;0.190;68531.9751;            ;            ;            ;;2024-11-19
;52.573;1.139;0.193;11480.4465;0.193;70889.9836;            ;            ;            ;;2024-11-19
;53.849;1.276;0.197;57689.0313;0.197;73568.1252;            ;            ;            ;;2024-11-19
;54.699;0.850;0.200;132824.9901;0.200;76612.6241;            ;            ;            ;;2024-11-19
;55.468;0.769;0.203;152842.9540;0.203;80073.5740;            ;            ;            ;;2024-11-19
;56.819;1.351;0.207;75245.5465;0.207;84004.7404;            ;            ;            ;;2024-11-19
;58.040;1.221;0.210;18511.0600;0.210;88462.6921;            ;            ;            ;;2024-11-19
;58.931;0.891;0.213;71906.3712;0.213;93504.8275;            ;            ;            ;;2024-11-19
;59.874;0.943;0.217;136906.2690;0.217;99185.6558;            ;            ;            ;;2024-11-19
;61.139;1.265;0.220;102262.5714;0.220;105550.4345;            ;            ;            ;;2024-11-19
;61.976;0.837;0.223;26390.8619;0.223;112624.9900;            ;            ;            ;;2024-11-19
;62.760;0.784;0.227;42380.3060;0.227;120400.3683;            ;            ;            ;;2024-11-19
;63.994;1.234;0.230;144785.3366;0.230;128811.1426;            ;            ;            ;;2024-11-19
;65.049;1.055;0.233;186427.4062;0.233;137707.2318;            ;            ;            ;;2024-11-19
;65.905;0.856;0.237;107218.0721;0.237;146821.6871;            ;            ;            ;;2024-11-19
;66.775;0.870;0.240;24302.9166;0.240;155741.7571;            ;            ;            ;;2024-11-19
;67.999;1.224;0.243;10119.3087;0.243;163897.3944;            ;            ;            ;;2024-11-19
;68.962;0.963;0.247;7431.7152;0.247;170587.3363;            ;            ;            ;;2024-11-19
;69.859;0.897;0.250;55751.9591;0.250;175061.2570;            ;            ;            ;;2024-11-19
;70.712;0.853;0.253;217643.1497;0.253;176659.1532;            ;            ;            ;;2024-11-19
;71.645;0.933;0.257;323156.9885;0.257;174975.8597;            ;            ;            ;;2024-11-19
;72.605;0.960;0.260;233802.7933;0.260;169987.3838;            ;            ;            ;;2024-11-19
;73.733;1.128;0.263;105686.5949;0.263;162076.5262;            ;            ;            ;;2024-11-19
;74.965;1.232;0.267;98678.3128;0.267;151940.0071;            ;            ;            ;;2024-11-19
;75.889;0.924;0.270;169607.5917;0.270;140419.6425;            ;            ;            ;;2024-11-19
;76.785;0.896;0.273;232710.6722;0.273;128330.3946;            ;            ;            ;;2024-11-19
;77.660;0.875;0.277;273206.3734;0.277;116341.8157;            ;            ;            ;;2024-11-19
;78.603;0.943;0.280;305376.0261;0.280;104929.6372;            ;            ;            ;;2024-11-19
;79.407;0.804;0.283;324460.0625;0.283;94382.5769;            ;            ;            ;;2024-11-19
;80.208;0.801;0.287;303358.0326;0.287;84838.5129;            ;            ;            ;;2024-11-19
;81.514;1.306;0.290;229442.6762;0.290;76328.4254;            ;            ;            ;;2024-11-19
;82.505;0.991;0.293;139211.1159;0.293;68815.7083;            ;            ;            ;;2024-11-19
;83.372;0.867;0.297;75773.6585;0.297;62226.2042;            ;            ;            ;;2024-11-19
;84.365;0.993;0.300;37853.3326;0.300;56468.8404;            ;            ;            ;;2024-11-19
;85.374;1.009;0.303;15786.6297;0.303;51448.6292;            ;            ;            ;;2024-11-19
;86.232;0.858;0.307;12540.7559;0.307;47074.1704;            ;            ;            ;;2024-11-19
;87.002;0.770;0.310;14430.7941;0.310;43261.5000;            ;            ;            ;;2024-11-19
;87.736;0.734;0.313;8202.0379;0.313;39935.6655;            ;            ;            ;;2024-11-19
;88.474;0.738;0.317;1949.5936;0.317;37030.9731;            ;            ;            ;;2024-11-19
;89.235;0.761;0.320;510.9933;0.320;34490.5150;            ;            ;            ;;2024-11-19
;89.959;0.724;0.323;574.3559;0.323;32265.3547;            ;            ;            ;;2024-11-19
;90.703;0.744;0.327;1059.0791;0.327;30313.5881;            ;            ;            ;;2024-11-19
;91.528;0.825;0.330;1926.5592;0.330;28599.4043;            ;            ;            ;;2024-11-19
;92.741;1.213;0.333;8706.0691;0.333;27092.2068;            ;            ;            ;;2024-11-19
;93.691;0.950;0.337;20403.8599;0.337;25765.8236;            ;            ;            ;;2024-11-19
;94.612;0.921;0.340;22651.8178;0.340;24597.8117;            ;            ;            ;;2024-11-19
;95.540;0.928;0.343;12412.7234;0.343;23568.8539;            ;            ;            ;;2024-11-19
;96.364;0.824;0.347;3840.3964;0.347;22662.2387;            ;            ;            ;;2024-11-19
;97.176;0.812;0.350;16197.3245;0.350;21863.4127;            ;            ;            ;;2024-11-19
;98.442;1.266;0.353;46633.2874;0.353;21159.5948;            ;            ;            ;;2024-11-19
;99.529;1.087;0.357;52519.8968;0.357;20539.4433;            ;            ;            ;;2024-11-19
;100.411;0.882;0.360;21795.4477;0.360;19992.7664;            ;            ;            ;;2024-11-19
